재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForDecreaseIncreaseInFinanceLeaseReceivable	                  금융리스채권의 감소(증가)	-6,459,292,031	25,272,664,781	129,035,071,491
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForDecreaseIncreaseInLoans	                  대출채권의 감소(증가)	-252,283,730,040	-88,342,920,022	-372,387,946,572
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForIncreasedecreaseInAccruedExpenses	                  미지급비용의 증가(감소)	-1,387,327,959	-7,335,205,461	2,376,326,727
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForIncreasedecreaseInAdvancesCustomers	                  선수금의 증가(감소)	80,392,391	-709,005,860	1,062,790,453
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForIncreasedecreaseInOtherPayables	                  미지급금의 증가(감소)	-21,323,952,996	33,136,724,026	-2,302,184,226
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForIncreasedecreaseInProvisions	                  충당부채의 증가(감소)	-15,510,000	-39,930,000	-41,553,799
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_DecreaseIncreaseInInstallmentFinancialAssets	                  할부금융자산의 감소(증가)	-64,867,558,173	-25,362,209,725	-66,571,568,734
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_DecreaseIncreaseInLeasedAssets	                  리스자산의 감소(증가)	-590,014,394,923	-642,594,909,372	-355,955,811,164
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_IncreaseDecreaseInLeaseDeposits	                  리스보증금의 증가(감소)	78,450,077,949	157,449,373,070	38,058,911,868
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00844936_AdjustmentsForDecreaseIncreaseInHedgeOperationgLeaseReceivableOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities	                  해지리스채권의 감소(증가)	-482,579,752	-1,448,135,764	825,346,388
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00844936_udf_CF_2023113154237486OfAdjustmentsForAssetsLiabilitiesOfOperatingActivities	                  수취채권의 감소(증가)	-2,067,312,747	-3,409,626,134	-24,352,955
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00844936_udf_CF_2023113154240497OfAdjustmentsForAssetsLiabilitiesOfOperatingActivities	                  리스개설원가의 감소(증가)	-50,670,923,890	-52,828,290,419	-34,544,444,424
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00844936_udf_CF_2023113154243371OfAdjustmentsForAssetsLiabilitiesOfOperatingActivities	                  선급리스자산의 감소(증가)	7,738,827,188	-31,671,716,433	255,171,590
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00844936_udf_CF_2023113154251707OfAdjustmentsForAssetsLiabilitiesOfOperatingActivities	                  국고보조금의 증가(감소)	922,990,200	451,180,000	3,411,425,000
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00844936_udf_CF_2023113154345393OfAdjustmentsForAssetsLiabilitiesOfOperatingActivities	                  기타보증금의 증가(감소)	58,129,056	-71,987,123	-87,300,200
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00844936_udf_CF_2023113154453250OfAdjustmentsForAssetsLiabilitiesOfOperatingActivities	                  이연대출부대손익의 감소(증가)	-11,445,697,346	10,456,228,462	8,362,123,699
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForDecreaseIncreaseInOtherAssets	                  기타자산의 감소(증가)	-4,575,622,012	-6,770,396,720	-401,529,320
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForIncreaseDecreaseInEmployeeBenefitLiabilities	                  순확정급여부채 증가(감소)	-1,479,586,699	-1,315,640,558	-4,313,406,773
 현금흐름표, 기타 - 별도	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForIncreaseDecreaseInOtherLiabilities	                  기타부채의 증가(감소)	-1,443,981,636	1,492,770,781	-2,158,140,147
