재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		41,887,924,240			34,528,970,970	32,287,725,421
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00296078_udf_IS_2017113155659205_StatementOfComprehensiveIncomeAbstract	      관계기업에 대한 지분법손익		7,328,455,138			19,713,455,665	26,593,677,929
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		-9,904,855,587			12,898,679,141	7,270,477,501
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         포괄손익, 비지배지분		-2,355,891,167			1,427,977,197	-2,656,740,963
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         포괄손익, 지배기업의 소유주에게 귀속되는 지분		-7,548,964,420			11,470,701,944	9,927,218,464
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		74,714,644,372			25,122,394,336	23,803,836,446
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-73			706	505
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-73			668	505
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		25,314,624,735			19,206,709,545	6,939,019,237
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		4,264,841,462			26,772,486,967	2,844,213,592
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		19,250,369,156			15,924,993,587	17,018,097,588
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		471,876,496			7,017,791,073	-239,331,566
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-6,458,049,563			-1,144,089,284	877,917,806
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax	         당기손익으로 재분류될 수 있는 항목(세전기타포괄손익)		-5,419,136,454			-1,702,633,310	217,124,997
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00296078_udf_IS_202232115028965_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax	            관계기업의 기타포괄손익변동		-5,419,136,454			-1,702,633,310	217,124,997
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax	         당기손익으로 재분류되지 않는 항목(세전기타포괄손익)		-1,038,913,109			558,544,026	660,792,809
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	entity00296078_udf_IS_20223211509697_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax	            기타포괄손익공정가치측정금융자산평가손익		596,366,277			1,044,471,390	-179,683,606
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의 재측정손익(세전기타포괄손익)		-1,153,517,764			-939,419,814	393,500,014
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossBeforeTax	            지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세전기타포괄손익)		-481,761,622			453,492,450	446,976,401
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-3,446,806,024			14,042,768,425	6,392,559,695
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)		-2,123,583,780			1,255,624,844	-2,829,954,769
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)		-1,323,222,244			12,787,143,581	9,222,514,464
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-3,918,682,520			21,060,559,498	6,153,228,129
단일 포괄손익계산서, 기능별 분류, 세전 - 연결	[054620]	APS	코스닥시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		93,965,013,528			41,047,387,923	40,821,934,034
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForReversalsOfBadDebtExpenses	      기타의 대손충당금환입		-601,874,880			0	180,000,000
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	dart_BadDebtExpenses	      대손상각비환입(비용)		597,115,452			1,661,530,539	-1,662,242,127
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	dart_InterestIncomeFinanceIncome	      이자수익(금융수익)		8,072,419,020			6,411,640,204	2,358,848,844
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손실		0			285,101,945	650,729,271
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		47,190,207,802			60,121,226,139	90,485,155,839
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		20,563,156,499			25,475,677,872	22,304,408,734
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		14,932,263,759			10,641,627,329	9,544,176,614
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		53,465,608,954			46,952,735,967	50,258,848,951
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총괄포괄손익 소계		22,210,425,917			55,377,056,677	82,937,136,640
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 총포괄손익		0			0	0
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 총포괄손익		22,210,425,917			55,377,056,677	82,937,136,640
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		416,639,310,182			428,166,818,863	344,201,389,268
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		3,448			3,997	5,463
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		3,448			3,997	5,463
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		6,024,269,024			8,117,147,863	7,178,873,367
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		11,373,455,988			3,223,232,665	12,583,706,753
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		100,058,701,304			105,412,431,567	142,406,246,917
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		13,856,700,143			16,153,982,385	28,300,669,544
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-29,573,705,586			-4,656,860,681	699,465,266
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	            해외사업환산손익		585,797,857			-52,593,167	-30,981,159
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	            관계기업의 기타포괄손익 변동		0			9,056,117	-9,056,117
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	            관계기업의 이익잉여금 변동		0			0	36,691,387
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치 측정 금융자산평가손익(반영후)		-27,761,232,347			-4,015,022,147	0
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            순확정급여제도의 재측정요소		-2,398,271,096			-598,301,484	702,811,155
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		51,784,131,503			60,033,917,358	82,237,671,374
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)		0			0	0
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)		51,784,131,503			60,033,917,358	82,237,671,374
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익		65,640,831,646			76,187,899,743	110,538,340,918
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[265520]	AP시스템	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		516,698,011,486			533,579,250,430	486,607,636,185
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[109960]	AP헬스케어	코스닥시장상장법인	467	기타 전문 도매업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		966,608,518			188,594,164	-930,460,042
